,0
2375,s
2376,a
2377,tremendous
2378,achievement
2379,thank
2380,you
2381,chris
2382,applause
2383,according
2384,to
2385,a
2386,recent
2387,dartmouth
2388,study
2389,the
2390,sanctuary
2391,city
2392,of
2393,lawrence
2394,massachusetts
2395,is
2396,one
2397,of
2398,the
2399,primary
2400,sources
2401,of
2402,fentanyl
2403,in
2404,six
2405,new
2406,hampshire
2407,counties
2408,ice
2409,recently
2410,arrested
2411,15
2412,ms
2413,13
2414,gang
2415,members
2416,these
2417,are
2418,not
2419,good
2420,people
2421,folks
2422,okay
2423,these
2424,are
2425,bad
2426,bad
2427,people
2428,they
2429,don
2430,t
2431,use
2432,guns
2433,they
2434,d
2435,rather
2436,use
2437,knives
2438,because
2439,it
2440,s
2441,more
2442,painful
2443,and
2444,it
2445,takes
2446,longer
2447,these
2448,are
2449,bad
2450,people
2451,in
2452,boston
2453,massachusetts
2454,which
2455,is
2456,a
2457,place
2458,where
2459,you
2460,have
2461,sanctuary
2462,cities
2463,i
2464,m
2465,repeating
2466,my
2467,call
2468,on
2469,congress
2470,to
2471,block
2472,funds
2473,for
2474,sanctuary
2475,cities
2476,and
2477,to
2478,close
2479,the
2480,deadly
2481,loopholes
2482,that
2483,allow
2484,criminals
2485,back
2486,into
2487,our
2488,country
2489,and
2490,into
2491,our
2492,country
2493,in
2494,the
2495,first
2496,place
2497,applause
2498,you
2499,know
2500,some
2501,things
2502,are
2503,very
2504,understandable
2505,we
2506,have
2507,lots
2508,of
2509,issues
2510,where
2511,we
2512,re
2513,on
2514,both
2515,sides
2516,of
2517,an
2518,issue
2519,and
2520,you
2521,can
2522,understand
2523,the
2524,other
2525,side
2526,even
2527,though
2528,you
2529,don
2530,t
2531,agree
2532,sanctuary
2533,cities
2534,are
2535,hard
2536,to
2537,understand
2538,for
2539,people
2540,because
2541,they
2542,don
2543,t
2544,get
2545,it
2546,they
2547,don
2548,t
2549,get
2550,it
2551,you
2552,see
2553,what
2554,s
2555,going
2556,on
2557,in
2558,california
2559,how
2560,terrible
2561,it
2562,is
2563,how
2564,dangerous
2565,it
2566,is
2567,and
2568,they
2569,re
2570,all
2571,trying
2572,to
2573,protect
2574,sanctuary
2575,cities
2576,and
2577,whether
2578,it
2579,s
2580,kate
2581,steinle
2582,or
2583,so
2584,many
2585,others
2586,they
2587,d
2588,be
2589,around
2590,today
2591,if
2592,these
2593,people
2594,weren
2595,t
2596,allowed
2597,back
2598,into
2599,our
2600,country
2601,through
2602,in
2603,this
2604,case
2605,the
2606,southern
2607,border
2608,at
2609,least
2610,five
2611,times
2612,and
2613,look
2614,at
2615,the
2616,damage
2617,and
2618,then
2619,look
2620,at
2621,this
2622,verdict
2623,look
2624,at
2625,the
2626,verdict
2627,can
2628,you
2629,believe
2630,the
2631,verdict
2632,so
2633,we
2634,have
2635,to
2636,get
2637,a
2638,lot
2639,smarter
2640,we
2641,have
2642,to
2643,get
2644,a
2645,lot
