,0
2295,wildest
2296,accusations
2297,given
2298,banner
2299,headlines
2300,ready
2301,credence
2302,well
2303,rumor
2304,gossip
2305,innuendo
2306,accounts
2307,unnamed
2308,sources
2309,prospective
2310,witness
2311,might
2312,testify
2313,filled
2314,morning
2315,newspapers
2316,repeated
2317,evening
2318,newscasts
2319,day
2320,day
2321,time
2322,familiar
2323,pattern
2324,repeated
2325,charge
2326,would
2327,reported
2328,first
2329,day
2330,allegation
2331,would
2332,referred
2333,back
2334,next
2335,day
2336,thereafter
2337,true
2338,distinction
2339,fact
2340,speculation
2341,grew
2342,blurred
2343,eventually
2344,seeped
2345,public
2346,consciousness
2347,vague
2348,general
2349,impression
2350,massive
2351,wrongdoing
2352,implicating
2353,everybody
2354,gaining
2355,credibility
2356,endless
2357,repetition
2358,basic
2359,question
2360,issue
2361,today
2362,whether
2363,president
2364,personally
2365,acted
2366,improperly
2367,watergate
2368,matter
2369,month
2370,month
2371,rumor
2372,insinuation
2373,charges
2374,one
2375,watergate
2376,witness
2377,john
2378,dean
2379,suggested
2380,president
2381,act
2382,improperly
2383,sparked
2384,demands
2385,impeachment
2386,inquiry
2387,question
2388,must
2389,answered
2390,question
2391,answered
2392,transcripts
2393,i
2394,ordered
2395,published
2396,tomorrow
2397,transcripts
2398,cover
2399,hour
2400,upon
2401,hour
2402,discussions
2403,i
2404,held
2405,mr
2406,haldeman
2407,john
2408,ehrlichman
2409,john
2410,dean
2411,john
2412,mitchell
2413,former
2414,attorney
2415,general
2416,kleindienst
2417,assistant
2418,attorney
2419,general
2420,petersen
2421,others
2422,regard
2423,watergate
2424,discussions
2425,i
2426,probing
2427,find
2428,happened
2429,responsible
2430,various
2431,degrees
2432,responsibilities
2433,legal
2434,capabilities
2435,political
2436,ramifications
2437,actions
2438,necessary
2439,appropriate
2440,part
2441,president
2442,i
2443,realize
2444,transcripts
2445,provide
2446,grist
2447,many
2448,sensational
2449,stories
2450,press
2451,parts
2452,seem
2453,contradictory
2454,one
2455,another
2456,parts
2457,conflict
2458,testimony
2459,given
2460,senate
2461,watergate
2462,committee
2463,hearings
2464,i
2465,reluctant
2466,release
2467,tapes
2468,embarrass
2469,i
2470,talked
2471,become
2472,subject
2473,speculation
2474,even
2475,ridicule
2476,certain
2477,parts
2478,seized
2479,upon
2480,political
2481,journalistic
2482,opponents
2483,i
2484,reluctant
2485,conversations
2486,office
2487,people
2488,spoken
2489,minds
2490,freely
2491,never
2492,dreaming
2493,specific
2494,sentences
2495,even
2496,parts
2497,sentences
2498,would
2499,picked
2500,subjects
2501,national
2502,attention
2503,controversy
2504,i
2505,reluctant
2506,principle
2507,confidentiality
2508,absolutely
2509,essential
2510,conduct
2511,presidency
2512,reading
2513,raw
2514,transcripts
2515,conversations
2516,i
2517,believe
2518,readily
2519,apparent
2520,principle
2521,essential
2522,must
2523,maintained
2524,future
2525,conversations
2526,unusual
2527,subject
2528,matter
2529,kind
2530,uninhibited
2531,discussion
2532,brutal
2533,candor
2534,necessary
