,0
1918,honored
1919,address
1920,graduating
1921,class
1922,texas
1923,i
1924,spoke
1925,need
1926,move
1927,beyond
1928,containment
1929,i
1930,said
1931,seek
1932,integration
1933,soviet
1934,union
1935,community
1936,nations
1937,ultimately
1938,objective
1939,welcome
1940,soviet
1941,union
1942,back
1943,world
1944,order
1945,aim
1946,ambitious
1947,american
1948,people
1949,today
1950,grit
1951,people
1952,grace
1953,god
1954,cold
1955,war
1956,freedom
1957,carried
1958,day
1959,i
1960,leave
1961,white
1962,house
1963,grateful
1964,achieved
1965,together
1966,also
1967,exhilarated
1968,promise
1969,come
1970,pass
1971,afternoon
1972,i
1973,would
1974,like
1975,share
1976,thoughts
1977,past
1978,years
1979,america
1980,purpose
1981,world
1982,thesis
1983,simple
1984,one
1985,amid
1986,triumph
1987,tumult
1988,recent
1989,past
1990,one
1991,truth
1992,rings
1993,clearly
1994,ever
1995,america
1996,remains
1997,today
1998,lincoln
1999,said
2000,century
2001,ago
2002,last
2003,best
2004,hope
2005,man
2006,earth
2007,fact
2008,truth
2009,made
2010,indelible
2011,struggles
2012,agonies
2013,20th
2014,century
2015,sacrifice
2016,symbolized
2017,towering
2018,oak
2019,simpson
2020,drill
2021,field
2022,texas
2023,university
2024,leadership
2025,power
2026,yes
2027,conscience
2028,united
2029,states
2030,america
2031,essential
2032,peaceful
2033,prosperous
2034,international
2035,order
2036,order
2037,essential
2038,us
2039,history
2040,lesson
2041,clear
2042,war
2043,weary
2044,america
2045,withdrew
2046,international
2047,stage
2048,following
2049,world
2050,war
2051,i
2052,world
2053,spawned
2054,militarism
2055,fascism
2056,aggression
2057,unchecked
2058,plunging
2059,mankind
2060,another
2061,devastating
2062,conflict
2063,answering
2064,call
2065,lead
2066,world
2067,war
2068,ii
2069,built
2070,principles
2071,democracy
2072,rule
2073,law
2074,new
2075,community
2076,free
2077,nations
2078,community
2079,whose
2080,strength
2081,perseverance
2082,patience
2083,unity
2084,purpose
2085,contained
2086,soviet
2087,totalitarianism
2088,kept
2089,peace
2090,end
2091,soviet
2092,communism
2093,provided
2094,match
2095,free
